ResidentDate,Total_Admissions,ResidentDate_year,ResidentDate_month,ResidentDate_day,ResidentDate_weekday,is_weekend,season,temperature_max,temperature_min,temp_range,precipitation,is_rain,Festival,pandemic_flag,disaster_flag,Total_Admissions_Lag1,Total_Admissions_Lag7,Total_Admissions_MA7,Total_Admissions_MA14,Total_Admissions_EMA,Total_Admissions_Rolling_Std,Total_Admissions_Rolling_Min,Total_Admissions_Rolling_Max
2019-11-27,33,2019,11,27,2,0,4,27.7,25.2,2.5,455.70000000000005,1,0,0,0,20.0,6.0,24.285714285714285,14.642857142857142,23.420673328483215,9.214377998799907,6.0,33.0
2019-11-28,25,2019,11,28,3,0,4,27.8,24.6,3.1999999999999993,911.6,1,0,0,0,33.0,6.0,27.0,16.285714285714285,23.81550499636241,4.546060565662525,20.0,33.0
2019-11-29,40,2019,11,29,4,0,4,28.8,24.7,4.100000000000001,451.2,1,0,0,0,25.0,32.0,28.142857142857142,18.857142857142858,27.86162874727181,6.568322247184745,20.0,40.0
2019-11-30,27,2019,11,30,5,1,4,27.1,24.7,2.400000000000002,2033.6000000000001,1,0,0,0,40.0,27.0,28.142857142857142,20.214285714285715,27.646221560453856,6.568322247184745,20.0,40.0
2019-12-01,40,2019,12,1,6,1,1,26.3,24.6,1.6999999999999993,3958.5,1,1,0,0,27.0,24.0,30.428571428571427,22.428571428571427,30.734666170340393,7.590721152766181,20.0,40.0
2019-12-02,25,2019,12,2,0,0,1,28.2,24.4,3.8000000000000007,828.4,1,0,0,0,40.0,28.0,30.0,24.071428571428573,29.300999627755296,7.83156008298077,20.0,40.0
2019-12-03,0,2019,12,3,1,0,1,28.6,25.6,3.0,1.2,1,0,0,0,25.0,20.0,27.142857142857142,23.785714285714285,21.975749720816474,13.60672102833237,0.0,40.0
2019-12-04,29,2019,12,4,2,0,1,28.6,25.4,3.200000000000003,95.7,1,0,0,0,0.0,33.0,26.571428571428573,25.428571428571427,23.731812290612353,13.402203088263247,0.0,40.0
2019-12-05,34,2019,12,5,3,0,1,28.1,25.5,2.6000000000000014,9.3,1,0,0,0,29.0,25.0,27.857142857142858,27.428571428571427,26.298859217959265,13.655628527321454,0.0,40.0
2019-12-06,31,2019,12,6,4,0,1,27.9,24.9,3.0,18.0,1,0,0,0,34.0,40.0,26.571428571428573,27.357142857142858,27.47414441346945,12.71294803021915,0.0,40.0
2019-12-07,38,2019,12,7,5,1,1,26.8,23.6,3.1999999999999993,684.0,1,0,0,0,31.0,27.0,28.142857142857142,28.142857142857142,30.105608310102088,13.43414271459833,0.0,40.0
2019-12-08,26,2019,12,8,6,1,1,28.5,24.0,4.5,197.5,1,1,0,0,38.0,40.0,26.142857142857142,28.285714285714285,29.079206232576567,12.375090187261772,0.0,38.0
2019-12-09,28,2019,12,9,0,0,1,28.2,24.1,4.099999999999998,28.400000000000002,1,0,0,0,26.0,25.0,26.571428571428573,28.285714285714285,28.809404674432425,12.380860805522353,0.0,38.0
2019-12-10,31,2019,12,10,1,0,1,27.7,23.8,3.8999999999999986,63.699999999999996,1,0,0,0,28.0,0.0,31.0,29.071428571428573,29.357053505824318,4.000000000000519,26.0,38.0
2019-12-11,30,2019,12,11,2,0,1,27.9,22.3,5.599999999999998,17.400000000000002,1,0,0,0,31.0,29.0,31.142857142857142,28.857142857142858,29.517790129368237,3.9339789623477386,26.0,38.0
2019-12-12,30,2019,12,12,3,0,1,28.5,23.4,5.100000000000001,17.0,1,0,0,0,30.0,34.0,30.571428571428573,29.214285714285715,29.638342597026178,3.7352886036269295,26.0,38.0
2019-12-13,39,2019,12,13,4,0,1,28.2,25.0,3.1999999999999993,344.1,1,0,0,0,30.0,31.0,31.714285714285715,29.142857142857142,31.978756947769632,4.923220007078619,26.0,39.0
2019-12-14,33,2019,12,14,5,1,1,27.4,24.2,3.1999999999999993,480.0,1,0,0,0,39.0,38.0,31.0,29.571428571428573,32.234067710827226,4.1633319989327635,26.0,39.0
2019-12-15,22,2019,12,15,6,1,1,28.4,24.3,4.099999999999998,91.30000000000001,1,1,0,0,33.0,26.0,30.428571428571427,28.285714285714285,29.67555078312042,5.126959555693666,22.0,39.0
2019-12-16,32,2019,12,16,0,0,1,27.2,23.7,3.5,328.0,1,0,0,0,22.0,28.0,31.0,28.785714285714285,30.256663087340314,5.033222956847578,22.0,39.0
2019-12-17,40,2019,12,17,1,0,1,28.2,24.7,3.5,27.3,1,0,0,0,32.0,31.0,32.285714285714285,31.642857142857142,32.692497315505236,6.074928962939873,22.0,40.0
2019-12-18,36,2019,12,18,2,0,1,28.4,23.9,4.5,114.0,1,0,0,0,40.0,30.0,33.142857142857146,32.142857142857146,33.51937298662892,6.121780008804143,22.0,40.0
2019-12-19,32,2019,12,19,3,0,1,28.2,25.0,3.1999999999999993,24.599999999999998,1,0,0,0,36.0,30.0,33.42857142857143,32.0,33.13952973997169,5.996030432910132,22.0,40.0
2019-12-20,36,2019,12,20,4,0,1,28.2,24.4,3.8000000000000007,0.0,0,0,0,0,32.0,39.0,33.0,32.357142857142854,33.85464730497877,5.6273143387117,22.0,40.0
2019-12-21,26,2019,12,21,5,1,1,28.2,23.8,4.399999999999999,0.0,0,0,0,0,36.0,33.0,32.0,31.5,31.890985478734077,6.218252702059523,22.0,40.0
2019-12-22,26,2019,12,22,6,1,1,27.8,24.1,3.6999999999999993,8.700000000000001,1,1,0,0,26.0,22.0,32.57142857142857,31.5,30.418239109050557,5.255382728122791,26.0,40.0
2019-12-23,20,2019,12,23,0,0,1,27.9,22.1,5.799999999999997,0.0,0,1,0,0,26.0,32.0,30.857142857142858,30.928571428571427,27.813679331787917,7.10465977202249,20.0,40.0
2019-12-24,25,2019,12,24,1,0,1,25.8,24.4,1.4000000000000021,589.6,1,1,0,0,20.0,40.0,28.714285714285715,30.5,27.11025949884094,6.074928962939952,20.0,36.0
2019-12-25,23,2019,12,25,2,0,1,28.0,24.2,3.8000000000000007,107.8,1,1,0,0,25.0,36.0,26.857142857142858,30.0,26.082694624130703,5.429197958832939,20.0,36.0
2019-12-26,44,2019,12,26,3,0,1,27.6,21.2,6.400000000000002,0.0,0,0,0,0,23.0,32.0,28.571428571428573,31.0,30.562020968098025,8.40351400421588,20.0,44.0
2019-12-27,40,2019,12,27,4,0,1,28.0,22.0,6.0,0.0,0,0,0,0,44.0,36.0,29.142857142857142,31.071428571428573,32.92151572607352,9.099973835650763,20.0,44.0
2019-12-28,29,2019,12,28,5,1,1,28.4,22.6,5.799999999999997,17.400000000000002,1,0,0,0,40.0,26.0,29.571428571428573,30.785714285714285,31.941136794555142,8.997354108424625,20.0,44.0
2019-12-29,25,2019,12,29,6,1,1,27.7,23.7,4.0,117.6,1,1,0,0,29.0,26.0,29.428571428571427,31.0,30.205852595916355,9.071147352221706,20.0,44.0
2019-12-30,30,2019,12,30,0,0,1,26.9,23.3,3.599999999999998,246.5,1,1,0,0,25.0,20.0,30.857142857142858,30.857142857142858,30.154389446937266,8.071112509614853,23.0,44.0
2019-12-31,41,2019,12,31,1,0,1,27.0,23.0,4.0,445.90000000000003,1,1,0,0,30.0,25.0,33.142857142857146,30.928571428571427,32.86579208520295,8.395009855634123,23.0,44.0
2020-01-01,21,2020,1,1,2,0,1,26.9,23.7,3.1999999999999993,561.0,1,1,0,0,41.0,23.0,32.857142857142854,29.857142857142858,29.899344063902213,8.820970684087296,21.0,44.0
2020-01-02,36,2020,1,2,3,0,1,27.3,23.7,3.6000000000000014,211.6,1,1,0,0,21.0,44.0,31.714285714285715,30.142857142857142,31.424508047926658,7.565586245500029,21.0,41.0
2020-01-03,42,2020,1,3,4,0,1,28.7,23.5,5.199999999999999,152.0,1,0,0,0,36.0,40.0,32.0,30.571428571428573,34.068381035944995,7.958224257542461,21.0,42.0
2020-01-04,32,2020,1,4,5,1,1,28.7,23.6,5.099999999999998,35.2,1,0,0,0,42.0,29.0,32.42857142857143,31.0,33.55128577695875,7.849780100044294,21.0,42.0
2020-01-05,31,2020,1,5,6,1,1,27.6,24.6,3.0,461.09999999999997,1,1,0,0,32.0,25.0,33.285714285714285,31.357142857142858,32.91346433271906,7.204495950777226,21.0,42.0
2020-01-06,1,2020,1,6,0,0,1,26.8,23.9,2.900000000000002,12.0,1,0,0,0,31.0,30.0,29.142857142857142,30.0,24.935098249539294,14.276187299469303,1.0,42.0
2020-01-07,25,2020,1,7,1,0,1,27.9,24.3,3.599999999999998,160.60000000000002,1,0,0,0,1.0,41.0,26.857142857142858,30.0,24.95132368715447,13.309502512974055,1.0,42.0
2020-01-08,31,2020,1,8,2,0,1,27.7,23.8,3.8999999999999986,8.700000000000001,1,0,0,0,25.0,21.0,28.285714285714285,30.571428571428573,26.463492765365853,13.111245627504923,1.0,42.0
2020-01-09,39,2020,1,9,3,0,1,27.4,21.4,6.0,0.0,0,0,0,0,31.0,36.0,28.714285714285715,30.214285714285715,29.59761957402439,13.450084085416226,1.0,42.0
2020-01-10,41,2020,1,10,4,0,1,27.8,22.5,5.300000000000001,0.0,0,0,0,0,39.0,42.0,28.571428571428573,30.285714285714285,32.44821468051829,13.289809916588446,1.0,41.0
2020-01-11,34,2020,1,11,5,1,1,27.6,21.7,5.900000000000002,0.0,0,0,0,0,41.0,32.0,28.857142857142858,30.642857142857142,32.83616101038872,13.396872413970186,1.0,41.0
2020-01-12,34,2020,1,12,6,1,1,26.8,22.4,4.400000000000002,164.0,1,1,0,0,34.0,31.0,29.285714285714285,31.285714285714285,33.127120757791545,13.524228699070667,1.0,41.0
2020-01-13,23,2020,1,13,0,0,1,27.5,21.4,6.100000000000001,8.200000000000001,1,0,0,0,34.0,1.0,32.42857142857143,30.785714285714285,30.59534056834366,6.6797490685692225,23.0,41.0
2020-01-14,23,2020,1,14,1,0,1,27.2,19.4,7.800000000000001,0.0,0,1,0,0,23.0,25.0,32.142857142857146,29.5,28.696505426257744,7.081162132225262,23.0,41.0
2020-01-15,23,2020,1,15,2,0,1,27.8,22.2,5.600000000000001,0.0,0,1,0,0,23.0,31.0,31.0,29.642857142857142,27.272379069693308,7.895146188218275,23.0,41.0
2020-01-16,29,2020,1,16,3,0,1,28.0,22.4,5.600000000000001,0.0,0,0,0,0,23.0,39.0,29.571428571428573,29.142857142857142,27.704284302269983,7.067699834626937,23.0,41.0
2020-01-17,31,2020,1,17,4,0,1,27.4,22.9,4.5,178.20000000000002,1,0,0,0,29.0,41.0,28.142857142857142,28.357142857142858,28.528213226702487,5.113008619478583,23.0,34.0
2020-01-18,24,2020,1,18,5,1,1,27.7,24.3,3.3999999999999986,856.0,1,0,0,0,31.0,34.0,26.714285714285715,27.785714285714285,27.396159920026864,4.572172558507335,23.0,34.0
2020-01-19,24,2020,1,19,6,1,1,28.4,24.6,3.799999999999997,0.0,0,1,0,0,24.0,34.0,25.285714285714285,27.285714285714285,26.54711994002015,3.3022358947791677,23.0,31.0
2020-01-20,25,2020,1,20,0,0,1,28.4,22.8,5.599999999999998,0.0,0,0,0,0,24.0,23.0,25.571428571428573,29.0,26.16033995501511,3.1547394428679723,23.0,31.0
2020-01-21,21,2020,1,21,1,0,1,28.3,22.7,5.600000000000001,0.0,0,0,0,0,25.0,23.0,25.285714285714285,28.714285714285715,24.870254966261335,3.4982989063402377,21.0,31.0
2020-01-22,29,2020,1,22,2,0,1,28.3,23.4,4.900000000000002,0.0,0,0,0,0,21.0,23.0,26.142857142857142,28.571428571428573,25.902691224696,3.5790395093557703,21.0,31.0
2020-01-23,24,2020,1,23,3,0,1,28.2,23.3,4.899999999999999,7.1000000000000005,1,0,0,0,29.0,29.0,25.428571428571427,27.5,25.427018418522,3.4086724129862698,21.0,31.0
2020-01-24,33,2020,1,24,4,0,1,28.1,20.8,7.300000000000001,0.0,0,0,0,0,24.0,31.0,25.714285714285715,26.928571428571427,27.3202638138915,3.9880774697550487,21.0,33.0
2020-01-25,30,2020,1,25,5,1,1,28.0,19.4,8.600000000000001,0.0,0,1,0,0,33.0,24.0,26.571428571428573,26.642857142857142,27.990197860418625,4.1975049278176275,21.0,33.0
2020-01-26,27,2020,1,26,6,1,1,28.1,19.9,8.200000000000003,0.0,0,1,0,0,30.0,24.0,27.0,26.142857142857142,27.74264839531397,4.041451884328062,21.0,33.0
2020-01-27,21,2020,1,27,0,0,1,28.3,20.6,7.699999999999999,0.0,0,0,0,0,27.0,25.0,26.428571428571427,26.0,26.056986296485476,4.613644360559229,21.0,33.0
2020-01-28,24,2020,1,28,1,0,1,28.9,21.7,7.199999999999999,0.0,0,0,0,0,21.0,21.0,26.857142857142858,26.071428571428573,25.542739722364107,4.140393356054796,21.0,33.0
2020-01-29,20,2020,1,29,2,0,1,29.0,22.9,6.100000000000001,0.0,0,1,0,0,24.0,29.0,25.571428571428573,25.857142857142858,24.15705479177308,4.720774754817293,20.0,33.0
2020-01-30,28,2020,1,30,3,0,1,29.2,21.9,7.300000000000001,0.0,0,0,0,0,20.0,24.0,26.142857142857142,25.785714285714285,25.117791093829812,4.740906081773428,20.0,33.0
2020-01-31,31,2020,1,31,4,0,1,29.0,22.7,6.300000000000001,0.0,0,0,0,0,28.0,33.0,25.857142857142858,25.785714285714285,26.58834332037236,4.298393941485165,20.0,31.0
2020-02-01,29,2020,2,1,5,1,1,29.3,23.7,5.600000000000001,0.0,0,0,0,0,31.0,30.0,25.714285714285715,26.142857142857142,27.19125749027927,4.1518785191887755,20.0,31.0
2020-02-02,23,2020,2,2,6,1,1,29.0,24.3,4.699999999999999,0.0,0,1,0,0,29.0,27.0,25.142857142857142,26.071428571428573,26.143443117709452,4.220133150687302,20.0,31.0
2020-02-03,32,2020,2,3,0,0,1,28.6,23.2,5.400000000000002,0.0,0,0,0,0,23.0,21.0,26.714285714285715,26.571428571428573,27.60758233828209,4.461475305856519,20.0,32.0
2020-02-04,34,2020,2,4,1,0,1,28.7,22.8,5.899999999999999,97.0,1,0,0,0,32.0,24.0,28.142857142857142,27.5,29.205686753711568,5.014265364224581,20.0,34.0
2020-02-05,29,2020,2,5,2,0,1,29.0,22.8,6.199999999999999,0.0,0,0,0,0,34.0,20.0,29.428571428571427,27.5,29.154265065283674,3.505098327539326,23.0,34.0
2020-02-06,33,2020,2,6,3,0,1,28.9,22.3,6.599999999999998,0.0,0,0,0,0,29.0,28.0,30.142857142857142,28.142857142857142,30.115698798962754,3.6709931185164217,23.0,34.0
2020-02-07,37,2020,2,7,4,0,1,29.0,23.9,5.100000000000001,0.0,0,0,0,0,33.0,31.0,31.0,28.428571428571427,31.836774099222065,4.509249752823354,23.0,37.0
2020-02-08,38,2020,2,8,5,1,1,29.1,23.6,5.5,0.0,0,0,0,0,37.0,29.0,32.285714285714285,29.0,33.37758057441655,5.089672082243178,23.0,38.0
2020-02-09,28,2020,2,9,6,1,1,28.3,25.6,2.6999999999999993,64.8,1,1,0,0,38.0,23.0,33.0,29.071428571428573,32.03318543081241,3.7416573867744036,28.0,38.0
2020-02-10,26,2020,2,10,0,0,1,29.1,24.9,4.200000000000003,0.0,0,0,0,0,28.0,32.0,32.142857142857146,29.428571428571427,30.524889073109307,4.59813626840929,26.0,38.0
2020-02-11,23,2020,2,11,1,0,1,28.9,24.3,4.599999999999998,12.8,1,0,0,0,26.0,34.0,30.571428571428573,29.357142857142858,28.64366680483198,5.623081683476769,23.0,38.0
2020-02-12,27,2020,2,12,2,0,1,29.1,24.6,4.5,43.0,1,0,0,0,23.0,29.0,30.285714285714285,29.857142857142858,28.232750103623985,5.765248931147696,23.0,38.0
2020-02-13,50,2020,2,13,3,0,1,29.7,23.8,5.899999999999999,0.0,0,0,0,0,27.0,33.0,32.714285714285715,31.428571428571427,33.67456257771799,9.48181216354582,23.0,50.0
2020-02-14,62,2020,2,14,4,0,1,30.5,21.3,9.2,0.0,0,1,0,0,50.0,37.0,36.285714285714285,33.642857142857146,40.75592193328849,14.659630346798114,23.0,62.0
2020-02-15,38,2020,2,15,5,1,1,29.8,20.4,9.400000000000002,0.0,0,0,0,0,62.0,38.0,36.285714285714285,34.285714285714285,40.066941449966365,14.659630346798114,23.0,62.0
2020-02-16,47,2020,2,16,6,1,1,28.6,21.2,7.400000000000002,0.0,0,1,0,0,38.0,28.0,39.0,36.0,41.80020608747478,14.62873883832784,23.0,62.0
2020-02-17,38,2020,2,17,0,0,1,29.0,22.1,6.899999999999999,0.0,0,0,0,0,47.0,26.0,40.714285714285715,36.42857142857143,40.85015456560608,13.511899517515266,23.0,62.0
2020-02-18,34,2020,2,18,1,0,1,29.0,20.9,8.100000000000001,0.0,0,1,0,0,38.0,23.0,42.285714285714285,36.42857142857143,39.13761592420456,11.614850920470827,27.0,62.0
2020-02-19,35,2020,2,19,2,0,1,28.9,22.4,6.5,0.0,0,1,0,0,34.0,27.0,43.42857142857143,36.857142857142854,38.10321194315342,10.162957949618507,34.0,62.0
2020-02-20,60,2020,2,20,3,0,1,29.4,22.5,6.899999999999999,0.0,0,0,0,0,35.0,50.0,44.857142857142854,38.785714285714285,43.577408957365066,11.810003830490052,34.0,62.0
2020-02-21,54,2020,2,21,4,0,1,29.9,21.6,8.299999999999997,0.0,0,1,0,0,60.0,62.0,43.714285714285715,40.0,46.1830567180238,10.144198435793808,34.0,60.0
2020-02-22,2,2020,2,22,5,1,1,29.8,25.1,4.699999999999999,1.7999999999999998,1,0,0,0,54.0,38.0,38.57142857142857,37.42857142857143,35.13729253851785,18.8843598678655,2.0,60.0
2020-02-23,32,2020,2,23,6,1,1,29.4,24.5,4.899999999999999,47.2,1,1,0,0,2.0,47.0,36.42857142857143,37.714285714285715,34.35296940388839,18.61770790454748,2.0,60.0
2020-02-24,38,2020,2,24,0,0,1,29.8,22.9,6.900000000000002,0.0,0,0,0,0,32.0,38.0,36.42857142857143,38.57142857142857,35.26472705291629,18.61770790454748,2.0,60.0
2020-02-25,29,2020,2,25,1,0,1,30.1,24.9,5.200000000000003,4.7,1,0,0,0,38.0,34.0,35.714285714285715,39.0,33.69854528968722,18.821213968235355,2.0,60.0
2020-02-26,40,2020,2,26,2,0,1,30.0,24.9,5.100000000000001,22.0,1,0,0,0,29.0,35.0,36.42857142857143,39.92857142857143,35.27390896726541,18.884359867865516,2.0,60.0
2020-02-27,2,2020,2,27,3,0,1,29.9,24.6,5.299999999999997,0.4,1,0,0,0,40.0,60.0,28.142857142857142,36.5,26.95543172544906,19.53141547548962,2.0,54.0
2020-02-28,18,2020,2,28,4,0,1,29.7,25.2,4.5,9.0,1,0,0,0,2.0,54.0,23.0,33.357142857142854,24.716573794086795,16.010413278030647,2.0,40.0
2020-02-29,30,2020,2,29,5,1,1,29.6,24.1,5.5,20.5,1,0,0,0,18.0,2.0,27.0,32.785714285714285,26.037430345565095,13.127579111677013,2.0,40.0
2020-03-01,42,2020,3,1,6,1,2,29.7,24.7,5.0,12.200000000000001,1,1,0,0,30.0,32.0,28.428571428571427,32.42857142857143,30.02807275917382,14.25782992905018,2.0,42.0
2020-03-02,29,2020,3,2,0,0,2,29.4,23.3,6.099999999999998,0.0,0,0,0,0,42.0,38.0,27.142857142857142,31.785714285714285,29.771054569380365,13.643418088692526,2.0,42.0
2020-03-03,30,2020,3,3,1,0,2,30.9,23.5,7.399999999999999,0.0,0,0,0,0,29.0,29.0,27.285714285714285,31.5,29.828290927035273,13.671311638053137,2.0,42.0
2020-03-04,38,2020,3,4,2,0,2,30.9,23.1,7.799999999999997,0.0,0,0,0,0,30.0,40.0,27.0,31.714285714285715,31.871218195276455,13.379088160259851,2.0,42.0
2020-03-05,47,2020,3,5,3,0,2,30.4,23.8,6.599999999999998,0.0,0,0,0,0,38.0,2.0,33.42857142857143,30.785714285714285,35.65341364645734,9.658452996506078,18.0,47.0
2020-03-06,56,2020,3,6,4,0,2,29.9,25.1,4.799999999999997,45.0,1,0,0,0,47.0,18.0,38.857142857142854,30.928571428571427,40.740060234843,10.20504077124918,29.0,56.0
2020-03-07,42,2020,3,7,5,1,2,29.5,26.3,3.1999999999999993,49.0,1,0,0,0,56.0,30.0,40.57142857142857,33.785714285714285,41.05504517613225,9.449111825230696,29.0,56.0
2020-03-08,52,2020,3,8,6,1,2,29.8,25.0,4.800000000000001,14.200000000000001,1,1,0,0,42.0,42.0,42.0,35.214285714285715,43.791283882099194,10.408329997330652,29.0,56.0
2020-03-09,40,2020,3,9,0,0,2,30.3,23.8,6.5,0.0,0,1,0,0,52.0,29.0,43.57142857142857,35.357142857142854,42.84346291157439,8.82906455704001,30.0,56.0
2020-03-10,30,2020,3,10,1,0,2,30.5,24.9,5.600000000000001,0.0,0,1,0,0,40.0,30.0,43.57142857142857,35.42857142857143,39.632597183680794,8.82906455704001,30.0,56.0
2020-03-12,48,2020,3,12,3,0,2,31.0,24.1,6.899999999999999,0.0,0,0,0,0,30.0,38.0,45.0,36.0,41.7244478877606,8.582928793055741,30.0,56.0
2020-03-13,29,2020,3,13,4,0,2,30.7,24.2,6.5,0.0,0,0,0,0,48.0,47.0,42.42857142857143,37.92857142857143,38.54333591582045,10.390013520317504,29.0,56.0
2020-03-14,50,2020,3,14,5,1,2,30.8,24.3,6.5,0.0,0,0,0,0,29.0,56.0,41.57142857142857,40.214285714285715,41.40750193686534,9.271050693011059,29.0,52.0
2020-03-15,40,2020,3,15,6,1,2,30.7,24.4,6.300000000000001,0.0,0,1,0,0,50.0,42.0,41.285714285714285,40.92857142857143,41.055626452649,9.286446857549729,29.0,52.0
2020-03-16,52,2020,3,16,0,0,2,31.2,26.2,5.0,0.0,0,0,0,0,40.0,52.0,41.285714285714285,41.642857142857146,43.79171983948675,9.286446857549729,29.0,52.0
2020-03-17,51,2020,3,17,1,0,2,31.3,24.8,6.5,0.0,0,0,0,0,52.0,40.0,42.857142857142854,43.214285714285715,45.593789879615066,9.94029797388002,29.0,52.0
2020-03-18,53,2020,3,18,2,0,2,31.5,24.4,7.100000000000001,0.0,0,0,0,0,51.0,30.0,46.142857142857146,44.857142857142854,47.4453424097113,8.70686647477277,29.0,53.0
2020-03-19,45,2020,3,19,3,0,2,32.2,25.2,7.0000000000000036,0.0,0,0,0,0,53.0,48.0,45.714285714285715,45.357142857142854,46.83400680728347,8.673989580238933,29.0,53.0
2020-03-20,41,2020,3,20,4,0,2,31.5,24.1,7.399999999999999,0.0,0,1,1,0,45.0,29.0,47.42857142857143,44.92857142857143,45.37550510546261,5.380741673076183,40.0,53.0
2020-03-21,37,2020,3,21,5,1,2,31.7,25.2,6.5,0.0,0,0,1,0,41.0,50.0,45.57142857142857,43.57142857142857,43.28162882909696,6.477065767180334,37.0,53.0
2020-03-22,41,2020,3,22,6,1,2,31.5,25.7,5.800000000000001,0.0,0,1,1,0,37.0,40.0,45.714285714285715,43.5,42.711221621822716,6.343350474165336,37.0,53.0
2020-03-23,33,2020,3,23,0,0,2,31.3,25.3,6.0,0.0,0,0,1,0,41.0,52.0,43.0,42.142857142857146,40.28341621636704,7.211102550927933,33.0,53.0
2020-03-24,52,2020,3,24,1,0,2,31.1,24.6,6.5,0.0,0,0,1,0,33.0,51.0,43.142857142857146,43.0,43.212562162275276,7.403345447128825,33.0,53.0
2020-03-25,31,2020,3,25,2,0,2,31.3,24.1,7.199999999999999,0.0,0,1,1,0,52.0,53.0,40.0,43.07142857142857,40.15942162170646,7.18795288428264,31.0,52.0
2020-03-26,40,2020,3,26,3,0,2,31.6,24.4,7.200000000000003,0.0,0,0,1,0,31.0,45.0,39.285714285714285,42.5,40.11956621627984,6.84870512613608,31.0,52.0
2020-03-27,38,2020,3,27,4,0,2,31.7,24.8,6.899999999999999,0.0,0,0,1,0,40.0,41.0,38.857142857142854,43.142857142857146,39.58967466220988,6.817344825970837,31.0,52.0
2020-03-28,34,2020,3,28,5,1,2,32.1,23.1,9.0,0.0,0,0,1,0,38.0,37.0,38.42857142857143,42.0,38.19225599665741,7.044078904941983,31.0,52.0
2020-03-29,36,2020,3,29,6,1,2,32.3,23.1,9.199999999999996,0.0,0,1,1,0,34.0,41.0,37.714285714285715,41.714285714285715,37.64419199749305,6.993193970194393,31.0,52.0
2020-03-30,31,2020,3,30,0,0,2,31.4,22.7,8.7,0.0,0,0,1,0,36.0,33.0,37.42857142857143,40.214285714285715,35.983143998119786,7.253898787483117,31.0,52.0
2020-03-31,33,2020,3,31,1,0,2,32.0,22.9,9.100000000000001,0.0,0,0,1,0,31.0,52.0,34.714285714285715,38.92857142857143,35.23735799858984,3.4503277967121275,31.0,40.0
2020-04-01,32,2020,4,1,2,0,2,32.7,23.7,9.000000000000004,0.0,0,0,1,0,33.0,31.0,34.857142857142854,37.42857142857143,34.42801849894238,3.287784027202245,31.0,40.0
2020-04-02,52,2020,4,2,3,0,2,33.0,24.8,8.2,0.0,0,1,1,0,32.0,40.0,36.57142857142857,37.92857142857143,38.821013874206784,7.207800007795908,31.0,52.0
2020-04-03,36,2020,4,3,4,0,2,32.3,25.6,6.699999999999996,0.0,0,0,1,0,52.0,38.0,36.285714285714285,37.57142857142857,38.11576040565509,7.181324987175445,31.0,52.0
2020-04-04,48,2020,4,4,5,1,2,32.1,25.0,7.100000000000001,0.0,0,0,1,0,36.0,34.0,38.285714285714285,38.357142857142854,40.586820304241314,8.300889223737597,31.0,52.0
2020-04-05,36,2020,4,5,6,1,2,32.2,26.7,5.5000000000000036,60.0,1,1,1,0,48.0,36.0,38.285714285714285,38.0,39.440115228180986,8.300889223737597,31.0,52.0
2020-04-06,48,2020,4,6,0,0,2,32.7,27.0,5.700000000000003,96.2,1,1,1,0,36.0,31.0,40.714285714285715,39.07142857142857,41.58008642113574,8.300889223737538,32.0,52.0
2020-04-07,48,2020,4,7,1,0,2,32.4,27.0,5.399999999999999,44.4,1,0,1,0,48.0,33.0,42.857142857142854,38.785714285714285,43.1850648158518,7.9041881604747815,32.0,52.0
2020-04-08,39,2020,4,8,2,0,2,33.1,27.1,6.0,46.400000000000006,1,0,1,0,48.0,32.0,43.857142857142854,39.357142857142854,42.13879861188885,6.644009116704762,36.0,52.0
2020-04-09,37,2020,4,9,3,0,2,32.0,27.3,4.699999999999999,96.0,1,1,1,0,39.0,52.0,41.714285714285715,39.142857142857146,40.85409895891664,5.964178784328004,36.0,48.0
2020-04-10,47,2020,4,10,4,0,2,32.6,25.8,6.800000000000001,6.7,1,1,1,0,37.0,36.0,43.285714285714285,39.785714285714285,42.39057421918748,5.648430038936568,36.0,48.0
2020-04-11,40,2020,4,11,5,1,2,32.1,26.8,5.300000000000001,17.4,1,0,1,0,47.0,48.0,42.142857142857146,40.214285714285715,41.79293066439061,5.336308693862266,36.0,48.0
2020-04-12,43,2020,4,12,6,1,2,32.3,25.1,7.199999999999996,0.0,0,1,1,0,40.0,36.0,43.142857142857146,40.714285714285715,42.09469799829296,4.598136268408785,37.0,48.0
2020-04-13,50,2020,4,13,0,0,2,32.3,24.5,7.799999999999997,0.0,0,1,1,0,43.0,48.0,43.42857142857143,42.07142857142857,44.07102349871972,4.995235825502132,37.0,50.0
2020-04-14,24,2020,4,14,1,0,2,32.3,24.3,7.9999999999999964,0.0,0,1,1,0,50.0,48.0,40.0,41.42857142857143,39.05326762403979,8.406346808612353,24.0,50.0
2020-04-15,37,2020,4,15,2,0,2,32.4,25.3,7.099999999999998,0.0,0,0,1,0,24.0,39.0,39.714285714285715,41.785714285714285,38.53995071802984,8.479667558622946,24.0,50.0
2020-04-18,45,2020,4,18,5,1,2,32.8,26.6,6.199999999999996,13.0,1,0,1,0,37.0,37.0,40.857142857142854,41.285714285714285,40.15496303852238,8.59124692984225,24.0,50.0
